timestamp,gender,age,income,overall_experience,service_attribute_evaluation,usage_context,pain_points,emotional_loyalty_future,combined_text,clean_text,word_count,vader_compound,sentiment_label,textblob_polarity,textblob_subjectivity,dominant_topic,cluster,return_intent
2026-07-03 19:18:09,Male,28,"₹25,000–₹50,000",I originally subscribed to an online learning platform because I thought it would become part of my routine. Gradually I lost interest and cancelled it.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",My usage pattern changed a lot over time. Then slowly I realised I was barely using it.,What pushed me closer to cancelling were a few recurring annoyances. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription.,"Reflecting on the experience, it started with excitement. If they make meaningful improvements I might subscribe again.","I originally subscribed to an online learning platform because I thought it would become part of my routine. Gradually I lost interest and cancelled it. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. My usage pattern changed a lot over time. Then slowly I realised I was barely using it. What pushed me closer to cancelling were a few recurring annoyances. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription. Reflecting on the experience, it started with excitement. If they make meaningful improvements I might subscribe again.",originally subscribed online learning thought routine gradually lost worked reasonably main observation value match price usability good definitely introduce improvement usage pattern changed lot time slowly realised barely pushed closer recurring annoyance paying hardly started bothering gradually influenced decision reflecting started excitement meaningful improvement subscribe,45,0.8898,Positive,0.1545454545454545,0.4477272727272727,3,1,Likely_Return
2026-07-03 19:54:35,Female,49,"₹80,000–₹1,20,000",Last year I started using YouTube Premium as part of a trial offer. After a few months it started feeling unnecessary.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",In the beginning I used it quite frequently. Later my usage dropped because work became busy.,What pushed me closer to cancelling were a few recurring annoyances. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription.,"Emotionally speaking, in the beginning I felt it was a smart decision. Right now I don't plan to return, but that could change if things improve.","Last year I started using YouTube Premium as part of a trial offer. After a few months it started feeling unnecessary. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. In the beginning I used it quite frequently. Later my usage dropped because work became busy. What pushed me closer to cancelling were a few recurring annoyances. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription. Emotionally speaking, in the beginning I felt it was a smart decision. Right now I don't plan to return, but that could change if things improve.",year started youtube premium trial offer month started feeling unnecessary point view worked fine technically price justified navigation inside smooth update new feature rare beginning frequently later usage dropped work busy pushed closer recurring annoyance evolve time gradually influenced decision emotionally speaking beginning smart decision right return change improve,49,0.0054,Neutral,0.10331439393939393,0.4281114718614719,5,2,Unlikely_Return
2026-07-03 20:31:47,Female,53,"₹25,000–₹50,000",My experience with a productivity tool because it looked useful at the time. Over time I realised I wasn't using it enough to justify paying every month.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",Initially I used the service regularly. But gradually I stopped opening the app as often.,The problems were not huge but they kept adding up. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription.,Personally I would describe the journey as initially I was quite satisfied. A better value plan could definitely bring me back.,"My experience with a productivity tool because it looked useful at the time. Over time I realised I wasn't using it enough to justify paying every month. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. Initially I used the service regularly. But gradually I stopped opening the app as often. The problems were not huge but they kept adding up. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as initially I was quite satisfied. A better value plan could definitely bring me back.",productivity tool looked useful time time realised justify paying regarding quality decent outstanding pricing slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new feature time initially regularly gradually stopped opening problem huge kept adding repetitive predictable gradually influenced decision personally journey initially satisfied better value definitely bring,53,0.721,Positive,0.06347107438016529,0.4237031150667514,4,0,Likely_Return
2026-07-03 21:06:28,Prefer not to say,47,"₹25,000–₹50,000",When I first tried Spotify because it looked useful at the time. In the end I simply stopped seeing the benefit of continuing.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",Initially I used the service regularly. Then slowly I realised I was barely using it.,The turning point came after noticing some consistent problems. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription.,"If I think about how I felt during the subscription, it started with excitement. Right now I don't plan to return, but that could change if things improve.","When I first tried Spotify because it looked useful at the time. In the end I simply stopped seeing the benefit of continuing. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. Initially I used the service regularly. Then slowly I realised I was barely using it. The turning point came after noticing some consistent problems. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, it started with excitement. Right now I don't plan to return, but that could change if things improve.",tried spotify looked useful time end simply stopped seeing benefit continuing point view worked fine technically price justified navigation inside smooth update new feature rare initially regularly slowly realised barely turning point came noticing consistent problem evolve time gradually influenced decision think started excitement right return change improve,48,0.6565,Positive,0.16804653679653678,0.350478687978688,3,2,Unlikely_Return
2026-07-03 21:43:59,Male,29,"Below ₹25,000",Last year I started using Spotify mainly out of curiosity. After a few months it started feeling unnecessary.,"If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited.",My usage pattern changed a lot over time. Later my usage dropped because work became busy.,The turning point came after noticing some consistent problems. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.,"From an emotional perspective, initially I was quite satisfied. A better value plan could definitely bring me back.","Last year I started using Spotify mainly out of curiosity. After a few months it started feeling unnecessary. If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited. My usage pattern changed a lot over time. Later my usage dropped because work became busy. The turning point came after noticing some consistent problems. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. From an emotional perspective, initially I was quite satisfied. A better value plan could definitely bring me back.",year started spotify mainly curiosity month started feeling unnecessary break quality okay pricing main concern design simple daily interact innovation limited usage pattern changed lot time later usage dropped work busy turning point came noticing consistent problem lack fresh noticeable gradually influenced decision emotional perspective initially satisfied better value definitely bring,51,0.9423,Positive,0.08071083505866115,0.3227053140096619,2,3,Likely_Return
2026-07-03 22:19:36,Prefer not to say,52,"₹80,000–₹1,20,000",I had signed up for YouTube Premium since many of my friends recommended it. Gradually I lost interest and cancelled it.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",In the beginning I used it quite frequently. Later my usage dropped because work became busy.,What pushed me closer to cancelling were a few recurring annoyances. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.,"From an emotional perspective, in the beginning I felt it was a smart decision. If the company improves pricing or features I might consider returning.","I had signed up for YouTube Premium since many of my friends recommended it. Gradually I lost interest and cancelled it. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. In the beginning I used it quite frequently. Later my usage dropped because work became busy. What pushed me closer to cancelling were a few recurring annoyances. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. From an emotional perspective, in the beginning I felt it was a smart decision. If the company improves pricing or features I might consider returning.",signed youtube premium friend recommended gradually lost point view worked fine technically price justified navigation inside smooth update new feature rare beginning frequently later usage dropped work busy pushed closer recurring annoyance lack fresh noticeable gradually influenced decision emotional perspective beginning smart decision improves pricing feature consider returning,48,0.4255,Positive,0.19748584748584747,0.4651848151848152,5,2,Likely_Return
2026-07-03 22:55:42,Prefer not to say,23,"₹80,000–₹1,20,000",I had signed up for Netflix because I thought it would become part of my routine. Over time I realised I wasn't using it enough to justify paying every month.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",At first it became part of my daily routine. After some time it just slipped out of my routine.,"Thinking about it now, several issues kept repeating. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription.","Reflecting on the experience, initially I was quite satisfied. If they make meaningful improvements I might subscribe again.","I had signed up for Netflix because I thought it would become part of my routine. Over time I realised I wasn't using it enough to justify paying every month. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. At first it became part of my daily routine. After some time it just slipped out of my routine. Thinking about it now, several issues kept repeating. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription. Reflecting on the experience, initially I was quite satisfied. If they make meaningful improvements I might subscribe again.",signed netflix thought routine time realised justify paying point view worked fine technically price justified navigation inside smooth update new feature rare daily routine time slipped routine thinking issue kept repeating paying hardly started bothering gradually influenced decision reflecting initially satisfied meaningful improvement subscribe,44,0.6492,Positive,0.186525974025974,0.44496753246753246,3,2,Likely_Return
2026-07-03 23:33:17,Prefer not to say,32,"₹50,000–₹80,000",My experience with a fitness app as part of a trial offer. In the end I simply stopped seeing the benefit of continuing.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",During the first few weeks I was quite active on the platform. Later my usage dropped because work became busy.,"Thinking about it now, several issues kept repeating. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.","From an emotional perspective, it started with excitement. If the company improves pricing or features I might consider returning.","My experience with a fitness app as part of a trial offer. In the end I simply stopped seeing the benefit of continuing. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. During the first few weeks I was quite active on the platform. Later my usage dropped because work became busy. Thinking about it now, several issues kept repeating. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. From an emotional perspective, it started with excitement. If the company improves pricing or features I might consider returning.",fitness trial offer end simply stopped seeing benefit continuing point view worked fine technically price justified navigation inside smooth update new feature rare week active later usage dropped work busy thinking issue kept repeating lack fresh noticeable gradually influenced decision emotional perspective started excitement improves pricing feature consider returning,49,0.9226,Positive,0.13131313131313133,0.413001443001443,3,2,Likely_Return
2026-08-03 00:11:49,Non-binary,46,"Above ₹1,20,000",At one point I was actively using a productivity tool because I thought it would become part of my routine. Gradually I lost interest and cancelled it.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",During the first few weeks I was quite active on the platform. After some time it just slipped out of my routine.,The problems were not huge but they kept adding up. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.,"Reflecting on the experience, I was optimistic about the service. If they make meaningful improvements I might subscribe again.","At one point I was actively using a productivity tool because I thought it would become part of my routine. Gradually I lost interest and cancelled it. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. During the first few weeks I was quite active on the platform. After some time it just slipped out of my routine. The problems were not huge but they kept adding up. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. Reflecting on the experience, I was optimistic about the service. If they make meaningful improvements I might subscribe again.",point actively productivity tool thought routine gradually lost point view worked fine technically price justified navigation inside smooth update new feature rare week active time slipped routine problem huge kept adding lack fresh noticeable gradually influenced decision reflecting optimistic meaningful improvement subscribe,42,0.6826,Positive,0.15664335664335666,0.5298368298368298,3,2,Likely_Return
2026-08-03 00:48:33,Male,18,"₹80,000–₹1,20,000",Last year I started using Spotify mainly out of curiosity. Eventually I decided the cost was not worth the value I was getting.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",My usage pattern changed a lot over time. But gradually I stopped opening the app as often.,"Looking back, there were a few small frustrations. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription.",Personally I would describe the journey as it started with excitement. A better value plan could definitely bring me back.,"Last year I started using Spotify mainly out of curiosity. Eventually I decided the cost was not worth the value I was getting. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. My usage pattern changed a lot over time. But gradually I stopped opening the app as often. Looking back, there were a few small frustrations. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as it started with excitement. A better value plan could definitely bring me back.",year started spotify mainly curiosity eventually decided cost worth value getting worked reasonably main observation value match price usability good definitely introduce improvement usage pattern changed lot time gradually stopped opening looking small frustration repetitive predictable gradually influenced decision personally journey started excitement better value definitely bring,47,0.3764,Positive,0.0696078431372549,0.3284313725490196,5,1,Likely_Return
2026-08-03 01:25:57,Male,54,"₹80,000–₹1,20,000",My experience with Spotify because I thought it would become part of my routine. Gradually I lost interest and cancelled it.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",During the first few weeks I was quite active on the platform. Eventually weeks would pass without me using it.,"Looking back, there were a few small frustrations. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription.","Emotionally speaking, initially I was quite satisfied. A better value plan could definitely bring me back.","My experience with Spotify because I thought it would become part of my routine. Gradually I lost interest and cancelled it. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. During the first few weeks I was quite active on the platform. Eventually weeks would pass without me using it. Looking back, there were a few small frustrations. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription. Emotionally speaking, initially I was quite satisfied. A better value plan could definitely bring me back.",spotify thought routine gradually lost worked reasonably main observation value match price usability good definitely introduce improvement week active eventually week pas looking small frustration repetitive predictable gradually influenced decision emotionally speaking initially satisfied better value definitely bring,38,0.9569,Positive,0.08333333333333334,0.39298245614035093,5,1,Likely_Return
2026-08-03 02:07:12,Non-binary,38,"Below ₹25,000",Last year I started using an online learning platform because it looked useful at the time. After a few months it started feeling unnecessary.,"If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited.",My usage pattern changed a lot over time. Then slowly I realised I was barely using it.,"Thinking about it now, several issues kept repeating. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription.","Reflecting on the experience, in the beginning I felt it was a smart decision. If the company improves pricing or features I might consider returning.","Last year I started using an online learning platform because it looked useful at the time. After a few months it started feeling unnecessary. If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited. My usage pattern changed a lot over time. Then slowly I realised I was barely using it. Thinking about it now, several issues kept repeating. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription. Reflecting on the experience, in the beginning I felt it was a smart decision. If the company improves pricing or features I might consider returning.",year started online learning looked useful time month started feeling unnecessary break quality okay pricing main concern design simple daily interact innovation limited usage pattern changed lot time slowly realised barely thinking issue kept repeating occasional bug enjoyable gradually influenced decision reflecting beginning smart decision improves pricing feature consider returning,50,0.9288,Positive,0.03186507936507936,0.2661706349206349,2,3,Likely_Return
2026-08-03 02:44:41,Non-binary,47,"₹25,000–₹50,000",Last year I started using a meditation app because it looked useful at the time. Over time I realised I wasn't using it enough to justify paying every month.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",During the first few weeks I was quite active on the platform. But gradually I stopped opening the app as often.,The turning point came after noticing some consistent problems. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription.,"From an emotional perspective, in the beginning I felt it was a smart decision. Right now I don't plan to return, but that could change if things improve.","Last year I started using a meditation app because it looked useful at the time. Over time I realised I wasn't using it enough to justify paying every month. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. During the first few weeks I was quite active on the platform. But gradually I stopped opening the app as often. The turning point came after noticing some consistent problems. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription. From an emotional perspective, in the beginning I felt it was a smart decision. Right now I don't plan to return, but that could change if things improve.",year started meditation looked useful time time realised justify paying point view worked fine technically price justified navigation inside smooth update new feature rare week active gradually stopped opening turning point came noticing consistent problem repetitive predictable gradually influenced decision emotional perspective beginning smart decision right return change improve,49,0.6262,Positive,0.12053872053872053,0.4323953823953824,3,2,Unlikely_Return
2026-08-03 03:22:53,Male,39,"₹80,000–₹1,20,000",For a while I depended on Headspace because I thought it would become part of my routine. In the end I simply stopped seeing the benefit of continuing.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",During the first few weeks I was quite active on the platform. Later my usage dropped because work became busy.,The problems were not huge but they kept adding up. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription.,"Reflecting on the experience, in the beginning I felt it was a smart decision. If they make meaningful improvements I might subscribe again.","For a while I depended on Headspace because I thought it would become part of my routine. In the end I simply stopped seeing the benefit of continuing. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. During the first few weeks I was quite active on the platform. Later my usage dropped because work became busy. The problems were not huge but they kept adding up. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription. Reflecting on the experience, in the beginning I felt it was a smart decision. If they make meaningful improvements I might subscribe again.",depended headspace thought routine end simply stopped seeing benefit continuing worked reasonably main observation value match price usability good definitely introduce improvement week active later usage dropped work busy problem huge kept adding occasional bug enjoyable gradually influenced decision reflecting beginning smart decision meaningful improvement subscribe,46,0.9506,Positive,0.14299719887955184,0.4151960784313726,3,1,Likely_Return
2026-08-03 04:01:14,Non-binary,53,"₹80,000–₹1,20,000",At one point I was actively using a cloud storage plan mainly out of curiosity. Over time I realised I wasn't using it enough to justify paying every month.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",In the beginning I used it quite frequently. Later my usage dropped because work became busy.,The turning point came after noticing some consistent problems. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.,Personally I would describe the journey as it started with excitement. If they make meaningful improvements I might subscribe again.,"At one point I was actively using a cloud storage plan mainly out of curiosity. Over time I realised I wasn't using it enough to justify paying every month. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. In the beginning I used it quite frequently. Later my usage dropped because work became busy. The turning point came after noticing some consistent problems. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as it started with excitement. If they make meaningful improvements I might subscribe again.",point actively cloud storage mainly curiosity time realised justify paying point view worked fine technically price justified navigation inside smooth update new feature rare beginning frequently later usage dropped work busy turning point came noticing consistent problem lack fresh noticeable gradually influenced decision personally journey started excitement meaningful improvement subscribe,50,0.6779,Positive,0.18909090909090906,0.4425252525252525,5,2,Likely_Return
2026-08-03 04:37:22,Prefer not to say,55,"Above ₹1,20,000",For a while I depended on a productivity tool because it looked useful at the time. In the end I simply stopped seeing the benefit of continuing.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",At first it became part of my daily routine. But gradually I stopped opening the app as often.,The problems were not huge but they kept adding up. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription.,"If I think about how I felt during the subscription, in the beginning I felt it was a smart decision. If the company improves pricing or features I might consider returning.","For a while I depended on a productivity tool because it looked useful at the time. In the end I simply stopped seeing the benefit of continuing. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. At first it became part of my daily routine. But gradually I stopped opening the app as often. The problems were not huge but they kept adding up. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, in the beginning I felt it was a smart decision. If the company improves pricing or features I might consider returning.",depended productivity tool looked useful time end simply stopped seeing benefit continuing point view worked fine technically price justified navigation inside smooth update new feature rare daily routine gradually stopped opening problem huge kept adding paying hardly started bothering gradually influenced decision think beginning smart decision improves pricing feature consider returning,51,-0.5149,Negative,0.14812687312687312,0.4715034965034966,3,2,Likely_Return
2026-08-03 05:13:58,Female,53,"Below ₹25,000",Last year I started using Netflix because I thought it would become part of my routine. After a few months it started feeling unnecessary.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",My usage pattern changed a lot over time. After some time it just slipped out of my routine.,"Looking back, there were a few small frustrations. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription.","Personally I would describe the journey as initially I was quite satisfied. Right now I don't plan to return, but that could change if things improve.","Last year I started using Netflix because I thought it would become part of my routine. After a few months it started feeling unnecessary. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. My usage pattern changed a lot over time. After some time it just slipped out of my routine. Looking back, there were a few small frustrations. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as initially I was quite satisfied. Right now I don't plan to return, but that could change if things improve.",year started netflix thought routine month started feeling unnecessary point view worked fine technically price justified navigation inside smooth update new feature rare usage pattern changed lot time time slipped routine looking small frustration paying hardly started bothering gradually influenced decision personally journey initially satisfied right return change improve,49,-0.1265,Negative,0.06453399541634836,0.42932900432900434,5,2,Unlikely_Return
2026-08-03 05:52:31,Prefer not to say,31,"Above ₹1,20,000",When I first tried Spotify because it looked useful at the time. Over time I realised I wasn't using it enough to justify paying every month.,"If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited.",During the first few weeks I was quite active on the platform. Then slowly I realised I was barely using it.,The turning point came after noticing some consistent problems. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.,"If I think about how I felt during the subscription, I was optimistic about the service. Right now I don't plan to return, but that could change if things improve.","When I first tried Spotify because it looked useful at the time. Over time I realised I wasn't using it enough to justify paying every month. If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited. During the first few weeks I was quite active on the platform. Then slowly I realised I was barely using it. The turning point came after noticing some consistent problems. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, I was optimistic about the service. Right now I don't plan to return, but that could change if things improve.",tried spotify looked useful time time realised justify paying break quality okay pricing main concern design simple daily interact innovation limited week active slowly realised barely turning point came noticing consistent problem lack fresh noticeable gradually influenced decision think optimistic right return change improve,44,0.8761,Positive,0.08460317460317461,0.29873015873015873,2,3,Unlikely_Return
2026-08-03 06:29:46,Male,26,"₹80,000–₹1,20,000",I had signed up for a fitness app mainly out of curiosity. In the end I simply stopped seeing the benefit of continuing.,"If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited.",In the beginning I used it quite frequently. But gradually I stopped opening the app as often.,The turning point came after noticing some consistent problems. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription.,"If I think about how I felt during the subscription, it started with excitement. A better value plan could definitely bring me back.","I had signed up for a fitness app mainly out of curiosity. In the end I simply stopped seeing the benefit of continuing. If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited. In the beginning I used it quite frequently. But gradually I stopped opening the app as often. The turning point came after noticing some consistent problems. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, it started with excitement. A better value plan could definitely bring me back.",signed fitness mainly curiosity end simply stopped seeing benefit continuing break quality okay pricing main concern design simple daily interact innovation limited beginning frequently gradually stopped opening turning point came noticing consistent problem paying hardly started bothering gradually influenced decision think started excitement better value definitely bring,47,0.8704,Positive,0.08027544351073762,0.3002567693744164,2,3,Likely_Return
2026-08-03 07:05:18,Non-binary,38,"₹80,000–₹1,20,000",At one point I was actively using Cult Fit because I thought it would become part of my routine. Over time I realised I wasn't using it enough to justify paying every month.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",Initially I used the service regularly. After some time it just slipped out of my routine.,The turning point came after noticing some consistent problems. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.,"If I think about how I felt during the subscription, it started with excitement. If they make meaningful improvements I might subscribe again.","At one point I was actively using Cult Fit because I thought it would become part of my routine. Over time I realised I wasn't using it enough to justify paying every month. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. Initially I used the service regularly. After some time it just slipped out of my routine. The turning point came after noticing some consistent problems. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, it started with excitement. If they make meaningful improvements I might subscribe again.",point actively cult fit thought routine time realised justify paying worked reasonably main observation value match price usability good definitely introduce improvement initially regularly time slipped routine turning point came noticing consistent problem lack fresh noticeable gradually influenced decision think started excitement meaningful improvement subscribe,45,0.9577,Positive,0.22179487179487178,0.41232741617357,3,1,Likely_Return
2026-08-03 07:43:52,Female,26,"Below ₹25,000",My experience with YouTube Premium since many of my friends recommended it. Gradually I lost interest and cancelled it.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",Initially I used the service regularly. Later my usage dropped because work became busy.,What pushed me closer to cancelling were a few recurring annoyances. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.,"From an emotional perspective, in the beginning I felt it was a smart decision. If they make meaningful improvements I might subscribe again.","My experience with YouTube Premium since many of my friends recommended it. Gradually I lost interest and cancelled it. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. Initially I used the service regularly. Later my usage dropped because work became busy. What pushed me closer to cancelling were a few recurring annoyances. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. From an emotional perspective, in the beginning I felt it was a smart decision. If they make meaningful improvements I might subscribe again.",youtube premium friend recommended gradually lost regarding quality decent outstanding pricing slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new feature time initially regularly later usage dropped work busy pushed closer recurring annoyance lack fresh noticeable gradually influenced decision emotional perspective beginning smart decision meaningful improvement subscribe,53,0.6393,Positive,0.12003607503607504,0.4437445887445887,4,0,Likely_Return
2026-08-03 08:21:39,Male,21,"₹50,000–₹80,000",I remember subscribing to Spotify as part of a trial offer. Eventually I decided the cost was not worth the value I was getting.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",My usage pattern changed a lot over time. Then slowly I realised I was barely using it.,"Looking back, there were a few small frustrations. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.","Personally I would describe the journey as in the beginning I felt it was a smart decision. Right now I don't plan to return, but that could change if things improve.","I remember subscribing to Spotify as part of a trial offer. Eventually I decided the cost was not worth the value I was getting. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. My usage pattern changed a lot over time. Then slowly I realised I was barely using it. Looking back, there were a few small frustrations. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as in the beginning I felt it was a smart decision. Right now I don't plan to return, but that could change if things improve.",remember subscribing spotify trial offer eventually decided cost worth value getting worked reasonably main observation value match price usability good definitely introduce improvement usage pattern changed lot time slowly realised barely looking small frustration lack fresh noticeable gradually influenced decision personally journey beginning smart decision right return change improve,49,0.7165,Positive,0.10111111111111111,0.3741269841269841,5,1,Unlikely_Return
